2025-12-03T09:30:37.000Z,4b1815,SWR2DV,Switzerland,50.9103,7.3342,11132.82,11285.22,210.72,143.44,0,false
2025-12-03T09:27:00.000Z,4b1817,,Switzerland,53.3652,-2.2865,,,0.19,135,,true
2025-12-03T09:30:38.000Z,4b1819,SWR37V,Switzerland,47.2582,14.1748,11209.02,11277.6,214.3,281.63,0,false
2025-12-03T09:30:38.000Z,408121,VIR132K,United Kingdom,50.7011,-1.5785,6195.06,6347.46,221.96,74.13,-10.08,false
2025-12-03T09:30:38.000Z,39de51,TVF26EN,France,43.7926,22.1539,11902.44,11902.44,241.09,118.97,0,false
2025-12-03T09:30:38.000Z,a6fe23,N55LY,United States,48.4855,-0.8816,7155.18,7322.82,123.56,146.38,-0.33,false
2025-12-03T09:25:53.000Z,440da9,C10,Austria,48.3259,14.7137,1493.52,1508.76,48.55,192.86,3.58,false
2025-12-03T09:30:38.000Z,4b1804,SWR4DK,Switzerland,51.1998,9.5548,8854.44,8907.78,210,193.46,5.2,false
2025-12-03T09:30:38.000Z,4b1809,SWR5GT,Switzerland,44.0952,10.6998,11125.2,11178.54,232.92,328.73,3.25,false
2025-12-03T09:30:18.000Z,4b1800,SWR7BL,Switzerland,42.4585,18.4018,11018.52,10972.8,206.12,281.23,0,false
2025-12-03T09:30:38.000Z,4b1802,SWR319V,Switzerland,48.0884,8.5119,4015.74,4008.12,164.62,179.82,-4.55,false
2025-12-03T09:30:37.000Z,4952cb,TAP7AB,Portugal,42.44,-5.2474,11536.68,11597.64,194.93,25.14,0.33,false
2025-12-03T09:30:38.000Z,4952cd,TAP1921,Portugal,39.0737,-9.2002,4221.48,4076.7,225.35,197.4,-7.8,false
2025-12-03T09:30:38.000Z,4952ce,TAP86PZ,Portugal,43.5659,7.2966,11163.3,11262.36,251.78,52.64,-5.53,false
2025-12-03T09:30:38.000Z,4952cf,TAP1541,Portugal,38.8299,-8.9636,2948.94,2827.02,154.49,174.65,8.45,false
2025-12-03T09:30:38.000Z,407a20,GETET,United Kingdom,51.1748,-1.2528,5615.94,5791.2,122.91,194.79,0,false
2025-12-03T09:30:38.000Z,4952d0,TAP30BS,Portugal,44.6011,-1.1488,11391.9,11590.02,221.79,27.04,0.33,false
2025-12-03T09:30:35.000Z,440dc8,RVP301,Austria,39.046,-8.1744,838.2,708.66,33.59,49.97,0.33,false
2025-12-03T09:30:38.000Z,4b181a,SWR5ZM,Switzerland,50.3891,9.5947,11323.32,11452.86,232.07,12.16,3.25,false
2025-12-03T09:30:38.000Z,4b181b,SWR5CP,Switzerland,49.9977,9.5686,11468.1,11582.4,234.55,3.65,0,false
2025-12-03T09:30:38.000Z,4b181c,SWR8HG,Switzerland,51.0705,-0.4165,5402.58,5524.5,181.41,168.05,21.78,false
2025-12-03T09:30:37.000Z,a1d8fd,UAL46,United States,52.6986,2.0399,11026.14,11277.6,243.14,112.39,-0.33,false
2025-12-03T09:30:38.000Z,4952c1,TAP762A,Portugal,51.1285,3.7132,11666.22,11894.82,243.41,33.62,0.33,false
2025-12-03T09:30:37.000Z,440daf,EJU7640,Austria,39.0076,-7.739,7520.94,7383.78,207.24,238.91,-5.2,false
2025-12-03T09:30:37.000Z,4952c3,TAP552N,Portugal,42.6839,-0.9416,11437.62,11590.02,232.47,77.99,0.33,false
2025-12-03T09:30:38.000Z,4952c8,TAP1240,Portugal,49.281,4.1815,11376.66,11582.4,240.58,76.65,0,false
2025-12-03T09:30:38.000Z,488252,SAH48P,Poland,51.8601,-0.445,952.5,960.12,85.1,217.63,0.33,false
2025-12-03T09:26:49.000Z,4b180c,SWR5QD,Switzerland,47.4525,8.5591,,,0.51,275.62,,true
2025-12-03T09:30:38.000Z,407a05,EZY16WA,United Kingdom,43.7969,-5.8623,11239.5,11277.6,264.94,195.2,0,false
2025-12-03T09:30:38.000Z,511187,MBU8XL,Estonia,45.7256,0.3731,11071.86,11269.98,229.58,211.62,0,false
2025-12-03T09:30:38.000Z,511184,VPC003,Estonia,44.6803,11.9159,12435.84,12496.8,228.83,104.32,0.33,false
2025-12-03T09:30:38.000Z,511189,MBU6239,Estonia,37.4753,22.501,11704.32,11590.02,222.71,333.97,-0.33,false
2025-12-03T09:30:37.000Z,3c664f,DLH98W,Germany,47.4066,7.4668,10553.7,10668,208.25,218.68,0.33,false
2025-12-03T09:30:37.000Z,3c664e,DLH8HH,Germany,51.1426,10.033,7155.18,7155.18,213.39,203.29,-10.08,false
2025-12-03T09:30:37.000Z,4bc8c9,PGT1099,Turkey,41.2391,2.9341,10523.22,10675.62,231.85,276.24,0,false
2025-12-03T09:30:38.000Z,4bc8c7,PGT1251,Turkey,52.362,4.7119,76.2,38.1,65.43,183.15,-3.25,false
2025-12-03T09:30:38.000Z,4bc8c4,PGT43FW,Turkey,49.6032,20.85,10241.28,10355.58,230.45,329.26,0,false
2025-12-03T09:30:37.000Z,4bc8c2,PGT5VB,Turkey,46.1086,13.3608,10347.96,10370.82,216.88,249.16,0,false
2025-12-03T09:30:38.000Z,3c6663,DLH97V,Germany,48.216,1.2382,10447.02,10668,220.37,227.93,0,false
2025-12-03T09:30:38.000Z,4bc8d0,PGT774T,Turkey,49.0111,22.0758,10858.5,10972.8,239.01,6.05,0.33,false
2025-12-03T09:30:37.000Z,3c6678,DLH39T,Germany,41.709,3.5769,8107.68,8206.74,238.56,59.12,5.85,false
2025-12-03T09:30:36.000Z,3c6677,DLH8PT,Germany,50.0359,8.5374,,,0,160.31,,true
2025-12-03T09:30:37.000Z,4952a1,TAP012,Portugal,38.7423,-9.1569,327.66,182.88,68.03,22.69,-3.9,false
2025-12-03T09:30:36.000Z,470bfa,HAENY,Hungary,48.6594,21.2403,617.22,525.78,51.91,13.76,4.88,false
2025-12-03T09:30:38.000Z,511171,MBU3SN,Estonia,48.2714,0.4898,11071.86,11285.22,227.13,227.02,-0.33,false
2025-12-03T09:30:38.000Z,511172,MBU9AG,Estonia,46.4974,-1.7567,11087.1,11277.6,231.68,229.41,0,false
2025-12-03T09:30:38.000Z,3c666c,DLH5E,Germany,50.4714,11.8244,8770.62,8854.44,215.94,160.23,-4.88,false
2025-12-03T09:30:38.000Z,511170,MBU3WL,Estonia,48.3742,0.7901,11056.62,11277.6,222.93,227.99,0.33,false
2025-12-03T09:30:38.000Z,3c6676,DLH5NV,Germany,54.1641,11.5356,11132.82,11277.6,230.3,26.97,0,false
2025-12-03T09:30:36.000Z,3c6674,DLH880,Germany,50.0376,8.5475,,,6.43,250.31,,true
